"movie_id","genre"
"crossroads-one-two-jaga","Crime"
"crossroads-one-two-jaga","Drama"
"crossroads-one-two-jaga","Action"
"doctor-who-the-power-of-the-daleks","Science Fiction"
"doctor-who-the-power-of-the-daleks","Drama"
"doctor-who-the-power-of-the-daleks","Adventure"
"saturday-night-live-in-the-80s-lost-found","null"
"surf-grifters","Crime"
"hell-ephone","Horror"
"code-of-the-fearless","Music"
"code-of-the-fearless","Western"
"a-dream","null"
"the-red-pill","Documentary"
"the-taste-of-apple-seeds","Drama"
"the-coast-guard","Thriller"
"the-coast-guard","Drama"
"bad-bascomb","Western"
"flesh-pier","Crime"
"tome-of-the-unknown","Animation"
"tome-of-the-unknown","Adventure"
"the-day-they-robbed-the-bank-of-england","Crime"
"the-day-they-robbed-the-bank-of-england","Drama"
"the-moody-blues-hall-of-fame-live-from-the-royal-albert-hall","Music"
"ether-2003","null"
"tokyo-onlypic","null"
"valparaiso-1963","Documentary"
"november-1st","Drama"
"at-home-with-joan-crawford","null"
"i-will-walk-like-a-crazy-horse","Drama"
"school-for-mothers-in-law","Comedy"
"mahjong","Comedy"
"mahjong","Drama"
"new-deal-rhythm","Documentary"
"of-great-events-and-ordinary-people","Documentary"
"la-luna","Drama"
"the-great-white-trail","null"
"egypts-treasure-guardians","null"
"spring-tonic","Comedy"
"naked-killer","Action"
"naked-killer","Crime"
"naked-killer","Romance"
"chasing-valentine","Thriller"
"chasing-valentine","Drama"
"the-young-cannibals","Horror"
"the-young-cannibals","Thriller"
"why-do-i-study-physics","Animation"
"thor-ragnarok","Action"
"thor-ragnarok","Adventure"
"thor-ragnarok","Comedy"
"thor-ragnarok","Fantasy"
"thor-ragnarok","Science Fiction"
"steam-hammer","null"
"drawing-restraint-9","Fantasy"
"a-man-of-few-words","Drama"
"bhagam-bhag","Comedy"
"bhagam-bhag","Thriller"
"bhagam-bhag","Romance"
"casting-couch","Comedy"
"the-man-in-the-iron-mask-1977","History"
"the-man-in-the-iron-mask-1977","Adventure"
"we-will-never-be-royals","Drama"
"kismat-konnection","Drama"
"kismat-konnection","Comedy"
"kismat-konnection","Romance"
"my-boy-johnny","Animation"
"requiem-for-a-tuesday","Thriller"
"requiem-for-a-tuesday","Animation"
"metroid-the-sky-calls","Science Fiction"
"new-york-1911-1","null"
"a-matter-of-loaf-and-death","Animation"
"a-matter-of-loaf-and-death","Comedy"
"a-matter-of-loaf-and-death","Family"
"mater-and-the-ghostlight","Animation"
"mater-and-the-ghostlight","Family"
"pillow-to-post","Comedy"
"brouillard-14","Drama"
"shattered-innocence","Drama"
"shattered-innocence","TV Movie"
"radar","null"
"stairframed","Drama"
"because-i-said-so","Romance"
"because-i-said-so","Comedy"
"meet-the-trumps-from-immigrant-to-president","Documentary"
"steven-banks-home-entertainment-center","Comedy"
"invention-for-destruction","Adventure"
"invention-for-destruction","Science Fiction"
"in-the-blood-1988","null"
"bold-eagles","Family"
"bold-eagles","Animation"
"luna-park","Drama"
"kamikaze-girls","Comedy"
"kamikaze-girls","Science Fiction"
"chungking-express","Drama"
"chungking-express","Comedy"
"chungking-express","Romance"
"3rd-degree","null"
"was-zu-beweisen-war","TV Movie"
"was-zu-beweisen-war","Crime"
"was-zu-beweisen-war","Comedy"
"i-lost-my-m-in-vegas","Animation"
"i-lost-my-m-in-vegas","Comedy"
"i-lost-my-m-in-vegas","Family"
"before-i-self-destruct","Action"
"before-i-self-destruct","Drama"
"oroslan","Drama"
"the-music-box","Comedy"
"windaria","Fantasy"
"windaria","Animation"
"windaria","Action"
"tanner-hall","Drama"
"this-happy-life","Comedy"
"this-happy-life","Drama"
"a-farewell-to-arms-1957","Romance"
"a-farewell-to-arms-1957","Drama"
"a-farewell-to-arms-1957","War"
"restless-city","Drama"
"restless-city","Romance"
"galih-ratna","Drama"
"galih-ratna","Romance"
"the-disgustings","Comedy"
"house-of-frankenstein","Horror"
"patsys-jim","Western"
"sky-on-fire","Action"
"sky-on-fire","Crime"
"sky-on-fire","Thriller"
"occupants","Horror"
"occupants","Science Fiction"
"occupants","Thriller"
"a-whisper-to-a-roar","Documentary"
"hollywood-rated-r","Documentary"
"hollywood-rated-r","Horror"
"hollywood-rated-r","Science Fiction"
"cadet-kelly","Family"
"cadet-kelly","TV Movie"
"cadet-kelly","Comedy"
"silver-from-across-the-border","Adventure"
"silver-from-across-the-border","War"
"silver-from-across-the-border","Action"
"contestant-4","Drama"
"anori","null"
"the-way-of-the-lady-boxers","Action"
"viva-la-soldadera","null"
"the-dude","null"
"yunyi-frits","Comedy"
"chasing-rainbows-1930","Romance"
"chasing-rainbows-1930","Comedy"
"chasing-rainbows-1930","Drama"
"coral-reef-adventure","Documentary"
"m-2018","Documentary"
"100-american","Comedy"
"present-tense","Drama"
"the-invasion-of-carol-enders","TV Movie"
"the-invasion-of-carol-enders","Horror"
"the-invasion-of-carol-enders","Drama"
"strange-behavior","Horror"
"strange-behavior","Mystery"
"strange-behavior","Thriller"
"strange-behavior","Science Fiction"
"the-new-romantic","Drama"
"the-new-romantic","Comedy"
"face-1962","Drama"
"lionel","Documentary"
"la-gallera","null"
"i-love-you-no-one-else","Drama"
"i-love-you-no-one-else","Romance"
"i-love-you-no-one-else","Comedy"
"stundenhotel","Comedy"
"arrowhead","Action"
"arrowhead","Western"
"sister-of-the-bride","Romance"
"sister-of-the-bride","TV Movie"
"sister-of-the-bride","Comedy"
"augustus-the-first-emperor","Drama"
"augustus-the-first-emperor","History"
"augustus-the-first-emperor","Romance"
"silent-depression","Drama"
"share-the-wealth","null"
"the-sacred-art-of-tibet","Animation"
"the-sacred-art-of-tibet","Documentary"
"her-first-romance-1940","Drama"
"erotisse","null"
"benigni","Comedy"
"benigni","Animation"
"graffiti","Drama"
"a-starry-sky","Drama"
"a-starry-sky","Crime"
"a-starry-sky","Thriller"
"doctor-who-the-caves-of-androzani","Adventure"
"doctor-who-the-caves-of-androzani","Drama"
"doctor-who-the-caves-of-androzani","Science Fiction"
"doctor-who-the-caves-of-androzani","TV Movie"
"dogme-16","Drama"
"dogme-16","Comedy"
"dogme-16","Mystery"
"dogme-16","Adventure"
"the-international-2009","Drama"
"orshena","Drama"
"law-of-the-tropics","Romance"
"law-of-the-tropics","Drama"
"we-still-live-here-as-nutayunean","Documentary"
"chris-isaak-greatest-hits-live-concert","Music"
"she-had-to-eat","Adventure"
"she-had-to-eat","Comedy"
"she-had-to-eat","Crime"
"she-had-to-eat","Music"
"she-had-to-eat","Romance"
"the-purging-hour","Horror"
"geisterkomodie","Comedy"
"geisterkomodie","TV Movie"
"chronicle-of-my-mother","Drama"
"hawaiian-nights-1927","null"
"among-the-black-waves","Animation"
"the-shiteaters","Animation"
"romantic-dream","Comedy"
"romantic-dream","Romance"
"mumblecore","null"
"custards-last-stand","Comedy"
"isle-of-darkness","Mystery"
"isle-of-darkness","Horror"
"isle-of-darkness","Thriller"
"the-great-carrot-train-robbery","Western"
"the-great-carrot-train-robbery","Animation"
"the-great-carrot-train-robbery","Comedy"
"nanami-the-inferno-of-first-love","Drama"
"nanami-the-inferno-of-first-love","Romance"
"efterklang-the-ghost-of-piramida","null"
"avant-coureur-raster-relief","null"
"josh-and-sam","Adventure"
"josh-and-sam","Action"
"josh-and-sam","Comedy"
"pioneer-days","Animation"
"sock-5-three-skins-without-men","Animation"
"sock-5-three-skins-without-men","Horror"
"invader-zim-enter-the-florpus","Family"
"invader-zim-enter-the-florpus","Animation"
"invader-zim-enter-the-florpus","Comedy"
"invader-zim-enter-the-florpus","Science Fiction"
"invader-zim-enter-the-florpus","TV Movie"
"rule-number-one","Action"
"rule-number-one","Horror"
"come-on-irene","null"
"the-life-times-of-paul-the-psychic-octopus","Documentary"
"maillarts-bridges","Documentary"
"maria-and-everybody-else","Comedy"
"maria-and-everybody-else","Drama"
"now-you-know-2018","Drama"
"verfolgt-der-kleine-zeuge","Thriller"
"its-getting-weirder-the-making-of-house-ii","Documentary"
"che-ovni","Science Fiction"
"che-ovni","Comedy"
"che-ovni","Music"
"goodbye-farewell-and-amen-1983","War"
"goodbye-farewell-and-amen-1983","Comedy"
"goodbye-farewell-and-amen-1983","Drama"
"goodbye-farewell-and-amen-1983","TV Movie"
"sensored","Drama"
"sensored","Horror"
"sensored","Thriller"
"true-brazil","Documentary"
"form-17","null"
"michael-schot-mere-upolitisk-korrekt","Comedy"
"ulisses-2012","null"
"lilla-jonssonligan-pa-styva-linan","Family"
"the-death-of-salvador-dali","Comedy"
"the-death-of-salvador-dali","Drama"
"viva-django","Action"
"viva-django","Western"
"the-yellow-muffler","Comedy"
"funny-money-1982","Drama"
"funny-money-1982","Crime"
"adventures-of-mowgli","Animation"
"adventures-of-mowgli","Family"
"radio-corazon","Comedy"
"award-presentation-to-andy-warhol","Documentary"
"captain-thunder-1930","Western"
"captain-thunder-1930","Drama"
"captain-thunder-1930","Adventure"
"captain-thunder-1930","Music"
"maria-1976","Drama"
"my-fathers-coat","Drama"
"my-fathers-coat","Family"
"my-fathers-coat","TV Movie"
"bottling","Thriller"
"bottling","Comedy"
"bottling","Horror"
"snegithiye","Mystery"
"snegithiye","Thriller"
"boogeyman-2012","Horror"
"dodsbokseren","Comedy"
"doppelganger-1987","Documentary"
"the-bronze-buckaroo","Western"
"texas-panhandle","Western"
"pepper-2018","Drama"
"pepper-2018","Fantasy"
"song-of-chao-phraya","Drama"
"secretary-long-and-captain-sigsbee","null"
"grape-soda","Drama"
"the-a-word","Documentary"
"sugar-beach","null"
"frgekroen","Comedy"
"city-cop","Crime"
"a-festa-2008","Mystery"
"a-festa-2008","Drama"
"oomagatoki","Animation"
"film:574979","Action"
"film:574979","Drama"
"crucible-of-terror","Drama"
"crucible-of-terror","Horror"
"bells-of-atlantis","null"
"super-car-criminals","Action"
"super-car-criminals","Crime"
"abdullah-takeshi","Comedy"
"abdullah-takeshi","Drama"
"celluloid-man","Documentary"
"friendly-persuasion","Drama"
"friendly-persuasion","Western"
"friendly-persuasion","War"
"the-christmas-chronicles-part-two","Family"
"the-christmas-chronicles-part-two","Fantasy"
"the-christmas-chronicles-part-two","Adventure"
"the-christmas-chronicles-part-two","Comedy"
"pennys-shadow","Family"
"pennys-shadow","Drama"
"what-scoundrels-men-are","Comedy"
"what-scoundrels-men-are","Romance"
"nightcap-2000","Drama"
"nightcap-2000","Crime"
"nightcap-2000","Mystery"
"nightcap-2000","Thriller"
"sepultura-1996-dr-music-festival","null"
"so-long-my-son","Drama"
"my-favorite-brunette","Comedy"
"my-favorite-brunette","Thriller"
"my-favorite-brunette","Mystery"
"my-favorite-brunette","Romance"
"stasis","Science Fiction"
"autumn-almanac","Drama"
"the-invisible-body","Comedy"
"the-life-guards-on-amager","null"
"sloane","Action"
"everybody-happy","null"
"snake-dick","Horror"
"comical-conjuring","null"
"hollywood-on-parade-no-a-4","null"
"the-lonely-sex","null"
"the-party-2019","Horror"
"and-then-there-was-light","Comedy"
"and-then-there-was-light","Drama"
"the-warriors-the-way-home","Documentary"
"the-ranchmans-vengeance","null"
"eva-2011","Science Fiction"
"eva-2011","Drama"
"jailbreakers","Drama"
"jailbreakers","TV Movie"
"im-losing-my-temper","Comedy"
"hitler-from-our-street","War"
"mickeys-elephant","Animation"
"my-little-pony-the-princess-promenade","Animation"
"my-little-pony-the-princess-promenade","Family"
"my-little-pony-the-princess-promenade","Fantasy"
"viruddh-family-comes-first","Drama"
"viruddh-family-comes-first","Family"
"pink-ladys-motion-picture","Fantasy"
"pink-ladys-motion-picture","Music"
"without-honors","Western"
"bama-vijayam","Family"
"bama-vijayam","Comedy"
"bama-vijayam","Drama"
"the-inn-on-dartmoor","Drama"
"the-inn-on-dartmoor","Mystery"
"the-inn-on-dartmoor","Thriller"
"how-fernando-pessoa-saved-portugal","Comedy"
"emmanuelle-in-venice","Romance"
"emmanuelle-in-venice","Drama"
"bruce-springsteen-the-ties-that-bind","Documentary"
"bruce-springsteen-the-ties-that-bind","Music"
"conceicao","Adventure"
"conceicao","Drama"
"the-odd-couple","Comedy"
"sexo-amor-e-traicao","null"
"leticia-monte-bonito-04","Drama"
"leticia-monte-bonito-04","Romance"
"squirrels-2018","Drama"
"shadows-1928","Family"
"shadows-1928","Comedy"
"shadows-1928","Animation"
"our-director","Comedy"
"stories-our-cinema-did-not-tell","Documentary"
"el-ropavejero","null"
"glenville","Romance"
"random-harvest","Romance"
"random-harvest","Drama"
"fronteira","null"
"all-stars-2-old-stars","Comedy"
"all-stars-2-old-stars","Drama"
"run-boy-run","Drama"
"run-boy-run","War"
"range-runners","Thriller"
"my-little-pony-equestria-girls-rollercoaster-of-friendship","Animation"
"my-little-pony-equestria-girls-rollercoaster-of-friendship","Family"
"my-little-pony-equestria-girls-rollercoaster-of-friendship","Music"
"the-town-went-wild","Comedy"
"the-town-went-wild","Romance"
"lotta-on-rascal-street","Comedy"
"lotta-on-rascal-street","Family"
"sillu-karupatti","Drama"
"sillu-karupatti","Romance"
"jay-and-silent-bob-strike-back","Comedy"
"passing-through-1","null"
"love-meetings","Documentary"
"wallander-22-dodsangeln","Thriller"
"wallander-22-dodsangeln","Crime"
"the-policemens-little-run","Crime"
"the-policemens-little-run","Comedy"
"karl-marx-alle","null"
"the-cut","Horror"
"jeunesse-sans-dieu","null"
"late-bloomers-2006","Comedy"
"home-at-seven","Crime"
"home-at-seven","Drama"
"home-at-seven","Mystery"
"nothing-personal","Drama"
"unslut-a-documentary-film","Documentary"
"the-day-was-a-scorcher","null"
"boetie-on-manoeuvres","Comedy"
"victory-of-women","Drama"
"kami-histeria","Horror"
"kami-histeria","Comedy"
"farm-family-in-autumn","null"
"xploring-xtro","Documentary"
"xploring-xtro","Horror"
"a-little-off-the-top","Horror"
"mystery-woman-snapshot","Mystery"
"mystery-woman-snapshot","Thriller"
"mystery-woman-snapshot","Crime"
"mystery-woman-snapshot","TV Movie"
"3-peonies","null"
"karate-cop","Action"
"karate-cop","Science Fiction"
"karate-cop","Thriller"
"curious-george-a-very-monkey-christmas-2009","Animation"
"curious-george-a-very-monkey-christmas-2009","Family"
"curious-george-a-very-monkey-christmas-2009","TV Movie"
"wild-in-the-country","Drama"
"wild-in-the-country","Romance"
"guardians-of-the-galaxy-vol-3","Action"
"guardians-of-the-galaxy-vol-3","Adventure"
"guardians-of-the-galaxy-vol-3","Science Fiction"
"guardians-of-the-galaxy-vol-3","Comedy"
"ohphelia-a-cartoon-burlesque","Animation"
"ohphelia-a-cartoon-burlesque","Comedy"
"ohphelia-a-cartoon-burlesque","Drama"
"dream-piece","null"
"the-movie-orgy","Comedy"
"twohundredfiftysixcolors","null"
"two-films-about-loneliness","Animation"
"divine-intervention-2","Horror"
"divine-intervention-2","Thriller"
"sarah-millican-home-bird-live-2014","Comedy"
"with-six-you-get-eggroll","Comedy"
"with-six-you-get-eggroll","Romance"
"with-six-you-get-eggroll","Family"
"no-way-out-1987","Action"
"no-way-out-1987","Drama"
"no-way-out-1987","Thriller"
"son-of-dracula-1974","Comedy"
"son-of-dracula-1974","Horror"
"son-of-dracula-1974","Music"
"rifftrax-live-doctor-who-the-five-doctors","null"
"pozolli","null"
"the-last-performance-1912","null"
"widows","Drama"
"libido-lagoon","null"
"prescient","Science Fiction"
"prescient","Drama"
"prescient","Mystery"
"blood-sweat-and-fear","Drama"
"blood-sweat-and-fear","Crime"
"blood-sweat-and-fear","Romance"
"attention-1999","Comedy"
"der-angler","null"
"in-an-old-manor-house-or-the-independence-of-triangles","Fantasy"
"in-an-old-manor-house-or-the-independence-of-triangles","Horror"
"in-an-old-manor-house-or-the-independence-of-triangles","Mystery"
"in-an-old-manor-house-or-the-independence-of-triangles","Drama"
"the-swamp-2020","Documentary"
"cool-apocalypse","Comedy"
"cool-apocalypse","Drama"
"cool-apocalypse","Romance"
"pwg-black-cole-sun","null"
"21-87","null"
"further-beyond","Documentary"
"casta-diva-1954","Drama"
"casta-diva-1954","Music"
"triers-element","Documentary"
"love-and-magnets","Drama"
"love-and-magnets","Romance"
"a-drop-of-gold","Animation"
"the-dimension-travelers","Drama"
"the-dimension-travelers","Science Fiction"
"endless-dreams-and-water-between","null"
"ubume","Thriller"
"ubume","Horror"
"20-rules-for-sylvie-2014","Comedy"
"waltz-for-monica","Music"
"waltz-for-monica","Drama"
"uma-ideia-brilhante","Drama"
"solar-impact-the-destruction-of-london","Action"
"solar-impact-the-destruction-of-london","Fantasy"
"solar-impact-the-destruction-of-london","Thriller"
"pictures-from-a-revolution","Documentary"
"pictures-from-a-revolution","History"
"gribiche","Drama"
"night-angel","Horror"
"the-masquerader-1933","Drama"
"marvel-zombies-vs-army-of-darkness-2013","Horror"
"marvel-zombies-vs-army-of-darkness-2013","Action"
"marvel-zombies-vs-army-of-darkness-2013","Science Fiction"
"yo-no-me-caso-compadre","Comedy"
"yo-no-me-caso-compadre","Western"
"the-seed-of-man","Drama"
"the-seed-of-man","Science Fiction"
"the-seed-of-man","Romance"
"the-seed-of-man","Fantasy"
"the-model","Drama"
"boy-2014","Drama"
"interviews-with-filmmakers-vasiliy-lanovoy","Documentary"
"daniel-2015","Drama"
"the-last-season-1","null"
"lifes-a-jungle-africas-most-wanted","Animation"
"lifes-a-jungle-africas-most-wanted","Family"
"berlin-jerusalem","Drama"
"crossing-the-bridge-2016","Drama"
"saddle-tramp-women","null"
"this-will-destroy-you","Animation"
"the-ravaged-house-zorokus-disease","Horror"
"bike-boyz","Drama"
"bike-boyz","Comedy"
"tree-of-knowledge-1980","null"
"bob-bissonnette-rockstar-pis-pas-a-peu-pres","Documentary"
"seven-years-of-marriage","Comedy"
"tracing-amy-the-chasing-amy-doc","Documentary"
"doctor-love","Romance"
"doctor-love","Comedy"
"copenhagen","Drama"
"copenhagen","History"
"empty-suitcases","Drama"
"the-aliens-are-coming","Science Fiction"
"the-aliens-are-coming","TV Movie"
"cronicas-de-uma-cidade-inventada","Drama"
"albert-2016","Animation"
"albert-2016","Family"
"lovers-of-devils-island","Horror"
"my-thesis-film-a-thesis-film-by-erik-anderson-with-erik-anderson","null"
"farvelagte-frustrationer","null"
"his-duty","null"
"the-magician-1898","Fantasy"
"the-magician-1898","Drama"
"lust-stories","Drama"
"lust-stories","Romance"
"cairo-time","Drama"
"cairo-time","Romance"
"marking-time-2016","null"
"nova-2019","null"
"wagon-wheels","Action"
"wagon-wheels","Adventure"
"wagon-wheels","Comedy"
"wagon-wheels","Drama"
"wagon-wheels","Romance"
"wagon-wheels","Western"
"wagon-wheels","Music"
"the-dish-2007","null"
"rationing-in-britain","Documentary"
"dames-at-sea","Music"
"dames-at-sea","Comedy"
"dames-at-sea","TV Movie"
"gunter-lamoot-7-years-of-pure-genius","null"
"die-geschwister-1982","null"
"suzaku","Drama"
"buried-treasure","null"
"belonging-2014","Documentary"
"licenca-poetica","Documentary"
"faces-2020","Drama"
"retrato-de-mujer-con-hombre-al-fondo","Drama"
"una-gran-senora","Comedy"
"una-gran-senora","Romance"
"the-perfect-storm-story-of-the-1994-montreal-expos","Documentary"
"kaddisch-fur-einen-freund","Drama"
"kaddisch-fur-einen-freund","Comedy"
"il-mistero-di-lovecraft-road-to-l","Horror"
"il-mistero-di-lovecraft-road-to-l","Thriller"
"the-ballad-of-holland-island-house","Animation"
"sunset-stories","Comedy"
"sunset-stories","Drama"
"sunset-stories","Mystery"
"mephisto-effekt","Thriller"
"mephisto-effekt","Drama"
"platform","Drama"
"alp","Horror"
"midnight-clear-2017","Thriller"
"midnight-clear-2017","Horror"
"x-the-unheard-music","Music"
"x-the-unheard-music","Documentary"
"karadima-forest","Drama"
"lucy-gallant","Action"
"lucy-gallant","Drama"
"lucy-gallant","Romance"
"men-of-crisis-the-harvey-wallinger-story","Comedy"
"men-of-crisis-the-harvey-wallinger-story","TV Movie"
"paradise-villa","null"
"toto-nella-luna","Comedy"
"sacrificio-per-la-sirena","null"
"paramparca-1985","Romance"
"little-bitches","Comedy"
"little-bitches","Romance"
"little-bitches","Drama"
"pierre-vallieres","null"
"in-the-dusk","Drama"
"les-enfants-terribles","Drama"
"super-speedway","Documentary"
"the-little-chimney-sweep","Animation"
"the-little-chimney-sweep","Fantasy"
"blok","Comedy"
"blok","Drama"
"o-corpo","Comedy"
"os-rapazes-da-dificil-vida-facil","null"
"virus-undead","Horror"
"kiss-me-quick","Comedy"
"kiss-me-quick","Science Fiction"
"fighter-1","Documentary"
"the-mysterious-death-of-perola","Mystery"
"the-mysterious-death-of-perola","Drama"
"the-mysterious-death-of-perola","Horror"
"the-mysterious-death-of-perola","Thriller"
"the-hunt-for-the-i-5-killer","TV Movie"
"the-hunt-for-the-i-5-killer","Action"
"the-hunt-for-the-i-5-killer","Thriller"
"austral-fever","Mystery"
"river-rites","Documentary"
"the-forest-2010","Animation"
"tuesday-2001","Family"
"tuesday-2001","Animation"
"tuesday-2001","Fantasy"
"noe-helt-annet","Fantasy"
"noe-helt-annet","Comedy"
"noe-helt-annet","Horror"
"sitting-ducks","Crime"
"sitting-ducks","Comedy"
"how-to-sharpen-pencils","Comedy"
"rodeo","Documentary"
"rodeo","Action"
"breathe-in","Drama"
"the-mysterious-mr-valentine","Crime"
"i-was-a-soldier","Documentary"
"my-uncle-hyacinth","Drama"
"muse-hullabaloo","Music"
"thelonious-monk-straight-no-chaser","Documentary"
"thelonious-monk-straight-no-chaser","Music"
"the-sisterhood","Action"
"the-sisterhood","Adventure"
"the-sisterhood","Science Fiction"
"fear-in-the-night-1972","Mystery"
"fear-in-the-night-1972","Thriller"
"the-skateboard-kid","Family"
"the-skateboard-kid","Comedy"
"the-skateboard-kid","Fantasy"
"the-kill-team","War"
"the-kill-team","Documentary"
"bangla","Comedy"
"bangla","Drama"
"alias-batman-and-robin","Comedy"
"alias-batman-and-robin","Action"
"mcbride-anybody-here-murder-marty","Mystery"
"mcbride-anybody-here-murder-marty","Drama"
"mcbride-anybody-here-murder-marty","Crime"
"showing-up","Documentary"
"driving-lessons-2012","Horror"
"driving-lessons-2012","Comedy"
"i-corrupt-all-cops","Thriller"
"i-corrupt-all-cops","Crime"
"bad-building","Horror"
"gladiator","Action"
"gladiator","Drama"
"andy-warhols-silver-flotations","Documentary"
"the-principal","Action"
"the-principal","Adventure"
"the-principal","Crime"
"the-principal","Drama"
"manhunt-search-for-the-night-stalker","Crime"
"manhunt-search-for-the-night-stalker","Documentary"
"manhunt-search-for-the-night-stalker","Drama"
"manhunt-search-for-the-night-stalker","Thriller"
"manhunt-search-for-the-night-stalker","TV Movie"
"snapphanar-1941","Comedy"
"snapphanar-1941","Romance"
"totem-2017-2","Animation"
"totem-2017-2","Adventure"
"memoria-em-verde-e-rosa","Documentary"
"truinside-election","Documentary"
"virgin-1985","War"
"virgin-1985","Music"
"suleiman-mountain","Drama"
"death-row-diner","Horror"
"pixinguinha-e-a-velha-guarda-do-samba","Documentary"
"eli-2020","Animation"
"the-short-curlies","Comedy"
"blue-pullman","Documentary"
"the-last-fishing-trip","Comedy"
"long-time-dead","Horror"
"long-time-dead","Thriller"
"farmkill","null"
"holding-trevor","Drama"
"tierra-baja","Drama"
"tierra-baja","Romance"
"healthy-wealthy-and-dumb","Comedy"
"sos-sex-shop","Comedy"
"but-the-flesh-is-weak","Comedy"
"os-advogados-contra-a-ditadura-por-uma-questao-de-justica","null"
"the-trap-1946","Crime"
"the-trap-1946","Mystery"
"the-trap-1946","Thriller"
"the-many-sad-fates-of-mr-toledano","Documentary"
"the-queen","Documentary"
"between-the-anvil-and-the-hammer","Documentary"
"between-the-anvil-and-the-hammer","Crime"
"three-sisters-with-maiden-hearts","Drama"
"in-shanghai","Documentary"
"humpty-sharma-ki-dulhania","Drama"
"humpty-sharma-ki-dulhania","Comedy"
"humpty-sharma-ki-dulhania","Romance"
"high-school-1954","Comedy"
"take-five","Crime"
"take-five","Comedy"
"take-five","Drama"
"what-will-people-say","Drama"
"soodhu-kavvum","Comedy"
"soodhu-kavvum","Thriller"
"soodhu-kavvum","Crime"
"hands-1960","Documentary"
"the-great-mint-swindle","Crime"
"the-great-mint-swindle","Drama"
"the-great-mint-swindle","TV Movie"
"my-penis-and-i","null"
"the-further-adventures-of-tennessee-buck","Action"
"the-further-adventures-of-tennessee-buck","Adventure"
"the-further-adventures-of-tennessee-buck","Comedy"
"the-further-adventures-of-tennessee-buck","Horror"
"the-night-that-panicked-america","Drama"
"the-night-that-panicked-america","TV Movie"
"home-away-2011-1","Family"
"home-away-2011-1","Comedy"
"cha-cha-cha-1989","Comedy"
"un-amour-de-pluie","Drama"
"un-amour-de-pluie","Romance"
"que-leon","Romance"
"que-leon","Comedy"
"deadly-crush","Horror"
"deadly-crush","Thriller"
"naked-making-lunch","Documentary"
"national-theatre-live-julie","null"
"the-swordsman-2020","Action"
"final-whistle","Drama"
"youre-invited-to-mary-kate-ashleys-camp-out-party","null"
"children-of-the-grave-2","null"
"this-is-what-love-in-action-looks-like","Documentary"
"all-that-perishes-at-the-edge-of-land","Documentary"
"terence-mckenna-the-last-word","null"
"energy-country","null"
"mixed-doubles-2017","Comedy"
"mixed-doubles-2017","Romance"
"hi-gang","Romance"
"hi-gang","Comedy"
"land-shark","Thriller"
"land-shark","Horror"
"bnsf","null"
"moon-goddess-1976","null"
"routes","null"
"la-boheme-2006","null"
"larrivee-des-maires","null"
"the-beautiful-blue-danube","Documentary"
"the-circle-2017-1","Horror"
"words-and-games","null"
"father-hood","Action"
"father-hood","Comedy"
"father-hood","Family"
"year-zero","Drama"
"kwik-stop","Drama"
"the-second-gun","Documentary"
"kickboxer-5-the-redemption","Action"
"kickboxer-5-the-redemption","Drama"
"kickboxer-5-the-redemption","Thriller"
"pater-familias-1998","Comedy"
"pater-familias-1998","Action"
"devotion-1931","Comedy"
"devotion-1931","Drama"
"devotion-1931","Romance"
"splendid-passengers","Drama"
"grey-gardens-2009","Drama"
"grey-gardens-2009","History"
"grey-gardens-2009","TV Movie"
"sick-boys-die-alone","Drama"
"the-first-time-1983","Comedy"
"bridal-boot-camp","Romance"
"bridal-boot-camp","Drama"
"bridal-boot-camp","Comedy"
"bridal-boot-camp","TV Movie"
"are-we-dead-yet","Horror"
"are-we-dead-yet","Comedy"
"the-great-train-robbery","Crime"
"the-great-train-robbery","Action"
"the-great-train-robbery","Western"
"fourbi","Drama"
"my-scary-girl","Drama"
"my-scary-girl","Comedy"
"my-scary-girl","Crime"
"my-scary-girl","Romance"
"film:544312","Comedy"
"supers-and-associates","Comedy"
"supers-and-associates","Action"
"wira","Action"
"wira","Drama"
"images-of-the-world-and-the-inscription-of-war","War"
"images-of-the-world-and-the-inscription-of-war","Documentary"
"images-of-the-world-and-the-inscription-of-war","History"
"girl-from-tobacco-row","Music"
"girl-from-tobacco-row","Comedy"
"girl-from-tobacco-row","Western"
"sinterklaas-bestaat","null"
"darkness-visible","Horror"
"darkness-visible","Thriller"
"mr-average","Comedy"
"mr-average","Romance"
"i-wish-i-knew","Documentary"
"i-wish-i-knew","History"
"santas-surprise","Animation"
"santas-surprise","Family"
"valmont","Drama"
"valmont","Romance"
"sentinels-of-silence","Documentary"
"angst-flesh","Drama"
"born-free-a-new-adventure","Documentary"
"born-free-a-new-adventure","Drama"
"escape-clause","Thriller"
"escape-clause","TV Movie"
"guardian-of-the-frontier","Drama"
"guardian-of-the-frontier","Thriller"
"guardian-of-the-frontier","Horror"
"guardian-of-the-frontier","Mystery"
"sarah-millican-outsider","Comedy"
"seven-women-for-satan","Horror"
"todays-special","Comedy"
"todays-special","Romance"
"the-lost-world-jurassic-park","Adventure"
"the-lost-world-jurassic-park","Action"
"the-lost-world-jurassic-park","Science Fiction"
"sistagod","Drama"
"sunflower-1970","Drama"
"sunflower-1970","War"
"enemies-of-happiness","Documentary"
"live-love-and-learn","Comedy"
"once-upon-3-times","null"
"samsara","Adventure"
"samsara","Drama"
